battletag,SR,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,damage_blocked,deaths,defensive_assists,eliminations,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,multikills,objective_kills,objective_time_seconds,offensive_assists,players_teleported,primary_fire_accuracy,quick_melee_accuracy,sentry_turret_kills,shield_generator_uptime,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,teleporter_uptime,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
mammoo#2304,2748,101144,21623,1,0,0,30852,92,0,230,0,77,3,10,1,5,0,78900,21,5,6,10,0,6,89,293,0,70,1,0,129,2019,0,9,0,1544,7200,449,0,0,0.66
Kingsley#1924,1828,1140,350,0,0,0,0,2,0,0,0,0,0,0,0,0,0,790,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0
Dad#21328,2510,1706,224,0,0,0,992,2,0,4,0,2,0,0,0,0,0,1482,1,1,0,0,0,0,0,0,0,0,1,0,1,34,0,2,0,0,180,0,0,0,0
Chocotroco#1938,2487,369012,73273,7,0,0,175998,364,0,896,0,308,15,42,2,25,0,292557,103,47,23,33,1,5,326,1009,0,459,1,0,610,2084,0,70,0,8858,25200,1396,1,0,0.62
manaf#11195,2680,34921,5120,2,0,0,19875,30,0,93,0,35,2,3,0,1,0,29526,13,3,5,5,0,0,51,232,0,28,0,0,45,0,0,3,0,376,2580,339,0,0,0.4
Kiv#11578,1964,1547,416,0,0,0,301,2,0,1,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,0,4,0,0,0,0,1,32,0,0,0,0,60,0,0,0,0
Barrin#2366,1927,1039,0,0,0,0,744,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,60,0,0,0,1.0
BeastGilad#21333,2502,2309,156,0,0,0,135,3,0,6,0,2,0,0,0,0,0,2153,1,0,0,0,0,0,3,24,0,0,0,0,3,0,0,0,0,0,180,0,0,0,1.0
Kilani#1300,2008,1159,155,0,0,0,218,5,0,5,0,2,0,0,0,0,0,1004,1,0,0,1,0,0,2,2,0,0,1,0,2,0,0,0,0,0,180,0,0,0,0
Brock#2221,2882,5008,1514,0,0,0,1082,0,0,13,0,8,1,1,0,0,0,3352,0,0,0,0,0,1,0,0,0,2,1,0,8,0,0,1,0,101,240,37,0,0,0
Kintaro#2371,2601,5076,242,0,0,0,1234,9,0,9,0,4,1,1,0,0,0,4833,2,0,1,0,0,0,1,9,0,4,1,0,4,81,0,2,0,90,540,0,0,0,0
Dongus#1640,2863,1020,23,0,0,0,1521,5,0,4,0,2,0,0,0,0,0,997,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,120,0,0,0,0
Plains#11122,2956,1065,23,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1042,0,0,0,0,0,0,0,7,0,0,1,0,2,0,0,0,0,0,120,0,0,0,0
Nomak#2539,1334,96089,14265,4,0,0,33911,83,0,277,0,127,3,14,0,10,0,80565,46,14,12,20,0,3,136,440,0,87,1,0,193,1433,0,24,0,2126,7200,797,0,0,0.74
Parus#11783,1424,1227,322,0,0,0,218,2,0,5,0,1,0,0,0,0,0,906,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,180,0,0,0,0.88
ApfelKuchen#1252,1595,2333,509,0,0,0,2260,3,0,3,0,3,0,0,0,0,0,1824,1,0,0,0,0,0,2,5,0,0,1,0,3,0,0,1,0,8,120,0,0,0,0
Rising#12293,3030,10629,1974,0,0,0,2457,10,0,19,0,9,1,1,0,0,0,8652,2,1,0,1,0,0,6,22,0,18,1,0,8,0,0,4,0,212,660,152,0,0,0.19
Radenammed#2106,3808,3005,1269,0,0,0,0,2,0,6,0,2,0,0,0,0,0,1735,0,0,0,0,0,0,2,0,0,6,1,0,5,0,0,1,0,58,120,0,0,0,0.3
Crossea#2451,2882,7066,1283,0,0,0,2889,7,0,13,0,6,0,1,0,1,0,5783,2,1,0,1,0,0,7,41,0,1,0,0,10,0,0,3,0,97,660,18,0,0,0.93
Bozso#1213,2334,14009,3593,0,0,0,5483,16,0,24,0,12,1,1,0,0,0,10322,3,1,1,1,0,0,10,21,0,14,1,0,11,0,0,4,0,264,900,0,0,0,0.21
creepyslime#1919,2042,424,250,0,0,0,355,1,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0
GREATNESS#11175,2399,4707,789,0,0,0,376,6,0,11,0,3,1,1,0,0,0,3868,2,0,1,1,0,0,4,18,0,6,1,0,5,2,0,0,0,178,360,0,0,0,0
Crow#2162,1902,3483,487,0,0,0,1137,7,0,10,0,5,0,1,0,1,0,2996,2,1,0,1,0,0,2,11,0,2,1,0,2,0,0,0,0,123,480,0,0,0,0.51
Flame#22813,2864,52136,14102,0,0,0,10171,47,0,84,0,48,4,7,0,2,0,35260,11,6,2,3,0,0,30,202,0,32,0,0,23,0,0,13,0,568,3600,149,3,0,0.34
Schleem#2645,2756,20683,4987,1,0,0,6011,12,0,43,0,23,0,2,0,2,0,15597,5,1,3,1,0,0,15,35,0,19,1,0,14,95,0,7,0,385,1140,53,0,0,0.9
WarpGX#2284,2743,746,367,0,0,0,219,1,0,1,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0
Seanya#11421,1607,1544,85,0,0,0,451,3,0,5,0,2,0,0,0,0,0,1459,1,0,0,0,0,0,1,3,0,0,0,0,5,0,0,1,0,39,240,0,0,0,0
Firephlux#2793,2591,6597,1785,0,0,0,720,3,0,16,0,9,0,0,0,0,0,4811,1,0,1,0,0,0,6,17,0,8,1,0,4,0,0,2,0,176,360,0,0,0,0.73
Smurfman#2888,1626,26258,3152,0,0,0,7590,26,0,67,0,36,2,3,0,1,0,22674,9,5,1,4,0,0,20,123,0,47,1,0,33,75,0,8,0,652,1800,226,0,0,0.42
Andrea#12367,3218,1849,125,0,0,0,374,2,0,6,0,3,0,0,0,0,0,1724,0,0,0,0,0,0,2,8,0,1,0,0,3,0,0,0,0,49,180,0,0,0,0
InTheLab#11176,2146,16368,0,0,0,0,5491,12,0,44,0,23,0,2,0,2,0,0,4,2,1,1,0,1,20,97,0,18,0,0,26,0,0,4,0,544,1200,39,0,0,1.0
Tauntaunwamp#1534,2182,4909,394,0,0,0,221,2,0,24,0,12,0,1,0,1,0,4343,2,1,0,1,0,0,7,19,0,13,1,0,14,0,0,3,0,164,480,66,0,0,1.0
Wolfie#11138,2459,11247,3235,0,0,0,3930,8,0,26,0,12,1,1,0,0,0,7911,4,2,1,2,0,1,11,65,0,1,1,0,14,309,0,3,0,10,780,35,0,0,0.38
stanzario#1100,1866,4312,777,0,0,0,1275,5,0,10,0,6,0,0,0,0,0,3521,1,1,0,0,0,0,7,32,0,0,1,0,7,328,0,3,0,0,420,18,0,0,0
HEYHIHELLO#11994,3092,3754,718,0,0,0,3063,1,0,14,0,7,0,0,0,0,0,3036,1,1,0,0,0,0,4,6,0,0,0,0,6,264,0,0,0,0,480,0,0,0,0
Crow#22623,1759,353,119,0,0,0,0,2,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0
djguano#1850,2462,1847,518,0,0,0,1167,2,0,3,0,0,0,0,0,0,0,1277,1,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,71,120,0,0,0,0
Good#12974,2602,3974,1057,0,0,0,563,6,0,12,0,4,0,1,0,1,0,2759,3,2,0,1,0,1,2,4,0,4,1,0,5,0,0,0,0,85,360,0,0,0,0.7
IWANTTODIE#11960,1949,6669,2132,1,0,0,2725,2,0,17,0,9,0,1,0,1,0,4422,2,0,1,1,0,0,8,25,0,0,1,0,7,280,0,3,0,0,360,7,0,0,1.0
DashingGames#2627,1545,1911,1164,0,0,0,1405,3,0,2,0,0,0,0,0,0,0,747,0,0,0,0,0,0,2,8,0,3,0,0,1,0,0,0,0,15,120,0,0,0,0
Bleopping#2194,2293,7908,878,0,0,0,1796,6,0,13,0,5,0,1,0,1,0,7029,2,2,0,0,0,0,3,6,0,12,1,0,5,0,0,1,0,252,600,19,0,0,0.88
Djkingkong#1497,2967,2109,174,0,0,0,1276,3,0,13,0,1,0,0,0,0,0,1865,1,0,0,1,0,0,3,6,0,3,0,0,10,0,0,1,0,32,240,0,0,0,1.0
Atomic#11261,3459,13642,3924,0,0,0,5875,10,0,31,0,12,1,2,0,1,0,9510,4,3,0,1,0,0,15,52,0,9,1,0,15,136,0,1,0,101,1020,0,1,0,0.4
SirPanda#21163,2365,15945,3793,0,0,0,5131,9,0,39,0,23,0,2,0,2,0,12047,6,3,2,1,0,0,13,50,0,20,1,0,12,0,0,2,0,550,960,99,0,0,0.87
WinterChill#2681,2178,1303,220,0,0,0,849,2,0,1,0,0,0,0,0,0,0,1083,0,0,0,0,0,0,1,15,0,0,1,0,0,0,0,0,0,6,120,0,0,0,0
AviProtocol#1486,3570,12399,4041,0,0,0,5737,6,0,22,0,7,0,1,0,1,0,8358,3,1,0,2,0,0,13,50,0,17,1,0,15,0,0,0,0,220,780,13,0,0,0.76
Ragu#21572,2643,3995,411,0,0,0,1485,6,0,8,0,6,0,1,0,1,0,3530,0,0,0,0,0,0,1,14,0,0,1,0,2,356,0,1,0,0,480,0,0,0,1.0
fxlcon#1533,2007,6072,1613,0,0,0,1877,7,0,13,0,6,0,1,0,0,0,4455,2,1,1,1,0,0,10,48,0,0,1,0,6,205,0,2,0,17,600,49,0,0,0
Snakeye#11218,3120,2341,135,0,0,0,416,3,0,3,0,2,0,0,0,0,0,2080,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,36,180,0,0,0,0
Zistol#2639,2248,8682,268,0,0,0,1376,8,0,22,0,8,0,1,0,1,0,8399,4,0,2,1,0,0,13,27,0,4,0,1,15,41,0,0,0,163,840,37,0,0,0.57
Sleuth#1943,2202,8594,1715,0,0,0,2790,7,0,17,0,9,1,1,0,0,0,6877,1,1,0,0,0,0,5,14,0,4,1,0,12,44,0,1,0,102,600,0,0,0,0.09
Brumm#21535,2784,550,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,550,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,60,0,0,0,0
DALPlife#2771,2107,16273,0,0,0,0,3866,15,0,39,0,19,1,2,0,1,0,0,5,1,3,1,0,0,19,112,0,22,0,0,21,0,0,7,0,241,1080,122,0,0,0.6
rennonf3k4r#1715,2614,1243,0,0,0,0,256,0,0,1,0,1,0,0,0,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,60,0,0,0,1.0
zionooo#1786,2670,1180,297,0,0,0,251,1,0,5,0,1,0,0,0,0,0,882,1,1,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,26,60,0,0,0,0
Tenchi#11279,2765,7417,999,0,0,0,2555,8,0,17,0,11,0,0,0,0,0,6418,1,1,1,0,0,0,9,26,0,6,0,0,8,0,0,4,0,42,480,42,0,0,0.75
Schultz#2974,2219,1864,125,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1739,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,9,60,0,0,0,0
Hero#15466,2445,4205,385,0,0,0,1294,5,0,21,0,8,0,1,0,1,0,3720,1,0,0,1,0,0,3,4,0,6,1,0,9,0,0,1,0,289,480,0,0,0,1.0
THESmile#2547,2938,10684,2029,0,0,0,3310,6,0,22,0,7,1,1,0,1,0,8554,3,1,1,1,0,0,2,16,0,11,1,0,10,32,0,1,0,346,660,0,0,0,0.58
Rush#3538,2965,109097,22201,2,0,0,37570,157,0,238,0,93,6,13,1,6,0,85637,20,10,4,6,2,2,87,559,0,89,1,0,137,1732,0,19,0,1256,7200,427,6,0,0.52
Sophie#31496,2820,3852,778,0,0,0,1905,6,0,7,0,4,0,1,0,0,0,3074,1,1,0,0,0,1,1,14,0,6,1,0,4,138,0,0,0,55,480,0,0,0,0.32
ninjatastic#11629,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Magicguy#1989,2762,10571,3234,0,0,0,4663,7,0,24,0,6,1,2,0,1,0,6973,4,0,1,2,0,0,9,31,0,8,0,0,15,0,0,1,0,112,840,0,0,0,0.5
Exxin#2562,2088,2319,188,0,0,0,631,2,0,2,0,2,0,0,0,0,0,2131,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,81,180,0,0,0,1.0
xkillerXYZ#2568,2188,680,15,0,0,0,413,2,0,1,0,1,0,0,0,0,0,665,1,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,54,0,0,0,0
Liam#22595,3245,957,151,0,0,0,516,0,0,7,0,2,0,0,0,0,0,806,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,11,60,0,0,0,0
KelThuz#11194,2467,1312,297,0,0,0,1003,4,0,2,0,0,0,0,0,0,0,1007,1,0,0,0,0,0,0,8,0,0,1,0,0,39,0,0,0,0,180,0,0,0,0
Orsidus#2314,2651,14002,2799,0,0,0,5523,23,0,39,0,20,1,2,1,0,0,11184,2,1,0,1,0,0,8,33,0,30,1,0,16,0,0,4,0,496,1560,18,0,0,0.36
likeaboss#1366,3241,10811,3545,0,0,0,2059,10,0,24,0,6,0,2,0,1,0,7096,2,1,0,1,0,0,7,16,0,18,1,0,10,0,0,1,0,281,840,0,0,0,0.83
Meandaenie#1893,2116,23262,5649,3,0,0,11903,15,0,55,0,16,1,3,0,2,0,17426,9,2,5,3,0,1,30,108,0,26,1,0,35,46,0,4,0,472,1260,218,0,0,0.81
Kranim#1245,2926,9993,2672,0,0,0,1758,8,0,15,0,8,1,1,0,0,0,7321,1,0,0,0,0,0,10,30,0,0,0,0,7,0,0,0,0,0,480,18,0,0,0
DeadWeather#1827,2742,17365,7184,0,0,0,5277,9,0,18,0,12,1,1,0,0,0,10047,5,0,1,4,0,0,9,51,0,2,1,0,4,363,0,0,0,1,840,0,0,0,0.25
blckfire#2794,2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0
Xiae#2331,2671,26241,5833,2,0,0,10717,16,0,51,0,25,1,2,1,1,0,20392,8,1,3,3,0,1,26,123,0,27,1,0,24,75,0,7,0,587,1500,364,1,0,0.59
MrShovel#11299,3299,16377,4370,0,0,0,3196,15,0,33,0,11,1,2,0,1,0,11636,4,0,1,2,0,0,10,55,0,21,1,0,11,36,0,2,0,343,1260,18,0,0,0.6
Neema#1696,1680,12599,0,1,0,0,2900,1,0,40,0,14,0,1,0,1,0,0,4,2,2,0,0,2,16,29,0,4,0,0,24,0,0,2,0,359,660,24,0,0,0.89
shiv101#1754,1947,2890,884,0,0,0,233,4,0,1,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,1,11,0,6,0,0,0,0,0,0,0,23,180,0,0,0,0.54
Ildexz#2708,2635,792,90,0,0,0,0,1,0,2,0,1,0,0,0,0,0,702,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,1,0,0,60,0,0,0,0
Patiking#2223,2725,46945,10203,0,0,0,26388,34,0,97,0,37,2,5,0,4,0,36572,11,3,5,3,0,1,30,55,0,58,1,0,48,575,0,10,0,923,3060,83,0,0,0.67
Xander#1644,2763,6129,1068,0,0,0,2738,12,0,7,0,4,1,1,0,0,0,4941,2,1,0,1,0,0,1,27,0,0,1,0,3,119,0,1,0,0,540,0,0,0,0.33
CrazyAuron#1524,2160,642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0
ForeverSheep#1225,2696,14531,3349,0,0,0,5562,19,0,31,0,11,1,1,0,0,0,10911,3,1,0,1,0,1,17,31,0,12,0,0,23,23,0,1,0,267,1140,0,0,0,0.3
venom792GR#2240,2238,5427,652,0,0,0,2393,5,0,16,0,4,0,1,0,0,0,4732,2,1,0,0,0,0,5,27,0,1,0,0,9,0,0,0,0,74,360,28,0,0,0.24
TriviQ#1952,3144,6532,2842,0,0,0,1715,5,0,12,0,4,0,1,0,0,0,3689,2,1,0,1,0,0,5,25,0,12,0,0,5,0,0,0,0,89,420,28,0,0,0.61
Guaxican#1665,2081,352,0,0,0,0,248,1,0,1,0,1,0,0,0,0,0,352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
Damagehowl#1940,1712,3587,215,1,0,0,766,1,0,15,0,5,0,1,0,1,0,3372,3,2,1,1,0,0,7,13,0,2,1,0,12,0,0,0,0,116,240,76,0,0,1.0
Shifter#21925,3613,2229,931,0,0,0,303,0,0,2,0,0,0,0,0,0,0,1298,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,30,0,0,0,0
MooMoo#11768,2380,16133,2159,1,0,0,5817,22,0,59,0,28,1,2,0,2,0,13954,6,2,2,3,0,3,15,137,0,34,0,0,36,0,0,5,0,452,1560,13,0,0,0.7
Brennenn#1169,2477,6350,2233,0,0,0,792,8,0,10,0,4,1,1,0,0,0,4117,2,0,0,1,0,0,3,21,0,12,1,0,6,0,0,2,0,109,420,0,0,0,0
Layn#11232,2263,15,0,0,0,0,270,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0
ddj701#1211,2716,1510,382,0,0,0,190,1,0,3,0,2,0,0,0,0,0,1128,1,0,0,1,0,0,0,0,0,5,1,0,2,0,0,0,0,25,60,0,0,0,0
drevilbob#1432,1393,2429,338,0,0,0,777,4,0,16,0,1,0,0,0,0,0,2078,1,0,0,1,0,1,10,15,0,1,1,1,13,0,0,0,0,45,240,0,0,0,0
Grime#21160,3431,3295,0,1,0,0,135,1,0,17,0,8,0,1,1,0,0,0,2,1,1,1,0,1,13,23,0,4,0,0,16,0,0,2,0,92,240,114,0,0,0
RouteV14#1149,1981,1710,0,0,0,0,0,2,0,6,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0,0,0,180,32,0,0,0
RightMeowRi#1894,2000,8710,1387,0,0,0,3751,12,0,26,0,11,1,1,0,0,0,7213,4,1,1,2,0,1,12,36,0,14,1,0,15,161,0,3,0,183,900,48,0,0,0.32
Nyux#2502,2185,188,44,0,0,0,1832,1,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,0,1,0,0
LawOutlaw#2784,1341,2365,476,0,0,0,925,2,0,11,0,3,0,0,0,0,0,1888,1,1,0,0,0,0,9,15,0,3,0,0,9,0,0,2,0,138,240,16,0,0,0
Antwong#11108,2657,23905,4370,1,0,0,1679,30,0,57,0,22,2,3,0,1,0,18967,6,3,1,2,0,0,15,50,0,36,1,0,31,26,0,5,0,537,1680,46,0,0,0.4
Runidis#2340,2910,4666,977,1,0,0,1399,2,0,11,0,3,0,1,0,1,0,3689,3,1,2,0,0,1,9,16,0,5,0,0,9,0,0,0,0,193,240,14,0,0,1.0
Divinity#1295,2752,1158,0,0,0,0,96,1,0,1,0,1,0,0,0,0,0,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,45,0,0,0,0
couchstyle#1782,1720,8424,439,1,0,0,1333,7,0,35,0,15,0,1,0,1,0,7884,2,1,1,0,0,0,21,82,0,10,0,0,27,0,0,3,0,272,540,192,1,0,1.0
RotaryGT#4248,3424,8306,0,0,0,0,3086,9,0,13,0,1,1,1,0,0,0,0,3,0,1,1,0,0,3,31,0,11,0,0,8,0,0,1,0,115,600,0,0,0,0.31
koil#3689,1562,2094,550,0,0,0,630,3,0,9,0,0,0,0,0,0,0,1444,0,0,0,0,0,0,6,6,0,4,1,0,8,0,0,0,0,72,180,0,0,0,0
Ben#6394,2464,5898,1014,0,0,0,2961,10,0,12,0,6,0,1,0,0,0,4862,2,1,0,1,0,0,5,20,0,4,1,0,3,35,0,2,0,153,600,0,0,0,0.99
PogChamp#11456,4091,2487,334,0,0,0,292,3,0,5,0,3,0,0,0,0,0,2152,1,0,0,0,0,0,0,0,0,0,1,0,3,89,0,0,0,0,240,0,0,0,0.59
ThatSongbird#1178,725,4644,790,0,0,0,140,2,0,14,0,6,0,1,0,1,0,3829,2,0,2,0,0,0,6,50,0,7,1,0,11,0,0,2,0,144,360,46,0,0,0.7
AlexOryd#2795,2293,6982,2000,0,0,0,3473,11,0,14,0,4,1,1,0,0,0,4982,3,1,1,1,0,0,6,18,0,6,0,0,6,0,0,0,0,123,600,24,0,0,0
CuddlyThug#11800,2752,18332,2198,1,0,0,4245,15,0,39,0,22,1,2,0,1,0,16100,4,2,1,1,0,0,15,46,0,9,1,0,21,217,0,1,0,189,1140,273,0,0,0.55
Flutters#11890,3014,9081,0,0,0,0,2060,7,0,16,0,8,0,1,0,0,0,0,1,1,1,0,0,0,8,68,0,11,0,0,10,0,0,0,0,209,600,0,0,0,0.54
L0CALMAN#1525,2181,1420,0,0,0,0,583,2,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,4,0,0,3,0,0,0,0,26,120,0,0,0,0
Fool#1389,1751,24166,3805,0,0,0,10225,33,0,66,0,35,0,3,0,3,0,20307,7,3,1,3,0,0,30,248,0,40,0,0,27,159,0,12,0,623,2220,206,0,0,0.87
sinatraa#11683,1964,1343,257,0,0,0,122,3,0,2,0,0,0,0,0,0,0,1087,1,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0
Knufen#2348,2714,7852,1492,0,0,0,3329,11,0,14,0,5,1,1,0,0,0,6360,0,0,0,0,0,0,6,35,0,5,1,0,9,76,0,0,0,75,540,0,0,0,0.4
Martininos#2741,1890,26986,1594,1,0,0,7019,20,0,81,0,43,1,3,0,2,0,25181,9,3,3,3,0,2,25,59,0,26,1,0,36,298,0,17,0,520,2220,230,0,0,0.6
DukaDaniel#2646,2746,4015,864,0,0,0,436,1,0,13,0,6,0,0,0,0,0,3151,0,0,0,0,0,0,9,29,0,0,1,0,8,147,0,0,0,0,240,5,0,0,1.0
DeadlyKitten#124830,1430,7701,1540,1,0,0,3102,8,0,32,0,10,0,1,0,1,0,6008,4,0,2,2,0,1,15,23,0,3,1,0,23,85,0,3,0,139,780,0,0,0,0.86
Binnel#11595,2389,10433,0,0,0,0,3788,10,0,23,0,19,1,1,0,0,0,0,2,1,1,0,0,0,10,66,0,14,0,0,3,0,0,3,0,114,600,108,0,0,0
Alddar#2850,2505,4461,1212,0,0,0,317,4,0,8,0,2,1,1,0,0,0,3249,1,1,0,0,0,0,2,8,0,1,1,0,4,0,0,1,0,49,240,0,0,0,0
RelicKing#11374,1212,9260,1757,0,0,0,1118,9,0,26,0,12,1,2,0,1,0,7451,3,1,1,1,0,0,17,123,0,14,0,0,17,0,0,1,0,328,840,188,0,0,0.44
BubbleOseven#11596,2364,57075,8890,1,0,0,18039,53,0,144,0,64,1,5,0,4,0,47796,16,6,5,5,0,4,70,315,0,51,1,0,85,551,0,13,0,1174,3600,510,0,0,0.72
oVo#11899,2135,2555,441,0,0,0,3054,7,0,6,0,0,0,1,0,0,0,2059,1,1,0,0,0,0,6,47,0,0,1,0,1,119,0,0,0,0,360,0,0,0,0.07
Stitch#21836,4030,1196,127,0,0,0,313,1,0,2,0,2,0,0,0,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,120,0,0,0,1.0
cutegirlgamr#1551,3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.0
Skoped#2650,2378,3931,416,0,0,0,94,3,0,4,0,0,0,0,0,0,0,3516,1,0,0,0,0,0,3,26,0,8,1,0,3,0,0,0,0,54,180,0,0,0,0
DSouza#2610,1146,2390,1024,0,0,0,113,1,0,0,0,0,0,0,0,0,0,1365,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0
DeRozan#11617,2383,33059,5946,0,0,0,11840,30,0,81,0,43,1,3,0,2,0,26706,7,3,1,2,0,1,25,69,0,18,1,0,46,93,0,18,0,418,2160,101,0,0,0.68
NonBurgundy#1930,2116,22911,319,0,0,0,4996,22,0,62,0,27,1,3,1,1,0,5517,10,3,2,5,0,0,30,86,0,18,0,0,29,0,0,5,0,593,1920,114,1,0,0.42
rabbitgears#1594,2510,2353,57,0,0,0,700,1,0,6,0,6,0,0,0,0,0,2295,2,0,1,1,0,1,5,13,0,6,1,0,5,0,0,2,0,23,180,91,0,0,0
Jemka#21429,3267,5692,1245,0,0,0,1555,8,0,19,0,3,0,1,0,0,0,4447,1,0,0,1,0,0,16,14,0,10,1,0,13,0,0,0,0,136,480,19,0,0,0.53
VanDarkHolme#21618,3319,3287,1024,0,0,0,1265,4,0,6,0,5,0,0,0,0,0,2206,0,0,0,0,0,0,3,10,0,8,1,0,4,0,0,3,0,70,240,18,0,0,0
LazyTitan#117625,2043,64771,0,1,0,0,20608,82,0,198,0,81,1,9,1,7,0,0,19,10,2,7,0,2,88,353,0,135,0,0,121,0,0,19,0,2376,3600,477,0,0,0.81
Barryington#1290,2114,1377,294,0,0,0,0,2,0,4,0,1,0,0,0,0,0,1082,0,0,0,0,0,0,0,5,0,6,0,0,2,0,0,1,0,71,120,0,0,0,1.0
Lio456#21191,2999,52264,9425,2,0,0,13280,33,0,110,0,49,2,4,1,1,0,42062,14,3,6,5,0,2,52,149,0,34,1,0,56,423,0,9,0,717,2700,573,2,0,0.27
JumpyJumper#21973,2871,20857,6622,0,0,0,4131,6,0,48,0,13,1,2,0,1,0,14047,5,2,1,2,0,0,6,18,0,10,1,0,23,0,0,4,0,545,1080,158,0,0,0.59
DOOMSDAY#12973,3538,2416,594,0,0,0,882,2,0,2,0,0,0,0,0,0,0,1822,0,0,0,0,0,0,1,8,0,0,0,0,1,24,0,0,0,0,180,0,0,0,0
mxm#21650,2901,21274,5038,0,0,0,2897,20,0,49,0,14,1,2,0,1,0,16232,5,1,2,3,0,0,8,40,0,21,1,0,27,256,0,4,0,136,1560,57,0,0,0.27
chusky#2481,1436,1462,0,0,0,0,46,1,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,10,0,0,1,0,29,120,36,0,0,0
Vndlim#1853,2209,2352,803,0,0,0,1139,4,0,5,0,2,0,0,0,0,0,1547,1,0,0,1,0,0,3,20,0,0,1,0,5,15,0,0,0,0,180,0,0,0,0.01
IronSquid#1668,2265,7084,1397,0,0,0,4446,4,0,19,0,8,0,1,0,0,0,5683,3,2,1,0,0,1,11,27,0,6,1,0,11,0,0,4,0,173,420,49,0,0,0.32
derpywizard#11138,1214,3037,57,0,0,0,2015,3,0,12,0,7,0,0,0,0,0,2915,1,0,0,1,0,0,6,13,0,4,1,0,3,0,0,2,0,192,240,85,0,0,0
Daft#1604,1207,447,0,0,0,0,353,4,0,0,0,0,0,0,0,0,0,447,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0
Ahams#2334,3290,188,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,173,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
